name	CD_7_long_frac	CD_7_short_frac	TD_31_long_frac	TD_31_short_frac	TD_92_long_frac	TD_92_short_frac	taxonomy_lvl
Retroviridae	0.0	0.00024072892719153595	0.0	5.891592344229244e-05	0.0	0.0	F
Spinareoviridae	0.0	0.0	0.0	0.00047132738753833954	0.0	0.0018672538142549266	F
Steitzviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0	F
Fiersviridae	0.0	0.00012036446359576798	0.0	0.0004124114640960471	0.0	0.0	F
Mitoviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
Astroviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0	F
Potyviridae	0.0	0.00012036446359576798	0.0	0.0007659070047498017	0.0	0.0	F
Caliciviridae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Roniviridae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Coronaviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0002593408075354065	F
Amalgaviridae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Fusariviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
Flaviviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
Tymoviridae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Endornaviridae	0.0	0.0	0.0	0.00011783184688458488	0.0	5.18681615070813e-05	F
Closteroviridae	0.0	0.000722186781574608	0.0	0.00011783184688458488	0.0	0.0003112089690424878	F
Filoviridae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Xinmoviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0	F
Mymonaviridae	0.0	0.0	0.0	0.00011783184688458488	0.0	0.0	F
Paramyxoviridae	0.0	0.0	0.0	0.0002945796172114622	0.0	0.0	F
Rhabdoviridae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0001037363230141626	F
Qinviridae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Nairoviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0	F
Phenuiviridae	0.0	0.0	0.0	0.0001767477703268773	0.0	0.0005705497765778944	F
Fimoviridae	0.0	0.0	0.0	0.0002945796172114622	0.0	5.18681615070813e-05	F
Arenaviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
Peribunyaviridae	0.0	0.0008425512451703758	0.0	0.00011783184688458488	0.0	0.0001556044845212439	F
Adenoviridae	0.0	0.00012036446359576798	0.0	0.00011783184688458488	0.0	0.0	F
Poxviridae	0.0	0.0004814578543830719	0.0	0.0	0.0	0.0011410995531557888	F
Marseilleviridae	0.0	0.0	0.0	0.0	0.0	0.0003112089690424878	F
Ascoviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	5.18681615070813e-05	F
Iridoviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0002593408075354065	F
Phycodnaviridae	0.0	0.002768382662702664	0.0	0.00047132738753833954	0.0	0.0001556044845212439	F
Schizomimiviridae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0002593408075354065	F
Allomimiviridae	0.0	0.0008425512451703758	0.0	5.891592344229244e-05	0.0	0.0	F
Mimiviridae	0.0	0.0040923917622561114	0.0	0.003181459865883792	0.0	0.0034751668209744473	F
Microviridae	0.006201550387596899	0.0	0.0	0.00011783184688458488	0.0	0.0	F
Alloherpesviridae	0.0	0.0004814578543830719	0.0	0.0	0.0	0.0001556044845212439	F
Orthoherpesviridae	0.0	0.0020461958811280557	0.0	0.00023566369376916977	0.0	0.0006224179380849756	F
Salasmaviridae	0.0	0.0	0.0	0.0	0.0	5.18681615070813e-05	F
Molycolviridae	0.0	0.0	0.0	0.0	0.0	0.0001037363230141626	F
Pachyviridae	0.0	0.0	0.0	0.0	0.0	0.0001556044845212439	F
Duneviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0	F
Chaseviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0001037363230141626	F
Ekchuahviridae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0	F
Arenbergviridae	0.0	0.0	0.0	0.00011783184688458488	0.0	0.0001037363230141626	F
Mesyanzhinovviridae	0.0	0.0	0.0	0.00023566369376916977	0.0	0.0001037363230141626	F
Zierdtviridae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Vilmaviridae	0.0	0.00012036446359576798	0.0	0.0	0.0	5.18681615070813e-05	F
Pootjesviridae	0.0	0.00012036446359576798	0.0	0.00011783184688458488	0.0	0.0002593408075354065	F
Kleczkowskaviridae	0.0	0.00024072892719153595	0.0	0.0	0.0	0.0	F
